order_id,order_date,city,category,product,quantity,unit_price,total_amount,customer_id
2225,2025-06-21,CHI,Electronics,Laptop,4,846.88,3387.52,301
1445,2024-11-27,LA,Home,Lamp,2,31.85,63.7,157
2700,2024-07-30,LA,Home,Blender,3,48.91,146.73,268
1598,2025-12-19,CHI,Clothing,T-Shirt,1,21.25,21.25,326
679,2025-01-31,NY,Grocery,Olive Oil,2,24.06,48.12,484
2082,2025-04-04,CHI,Grocery,Snack Box,1,10.48,10.48,143
1157,2024-12-22,NY,Grocery,Olive Oil,2,21.34,42.68,376
280,2024-08-16,NY,Clothing,Jacket,1,116.15,116.15,153
2092,2025-07-05,NY,Clothing,Jeans,1,62.48,62.48,404
1705,2024-09-14,SF,Clothing,Jacket,1,135.77,135.77,107
2983,2025-11-05,LA,Clothing,Jacket,1,133.57,133.57,235
1522,2025-04-17,NY,Toys,Action Figure,1,13.65,13.65,472
1586,2025-12-03,SF,Toys,Action Figure,4,11.52,46.08,130
1146,2024-11-24,LA,Clothing,Jacket,2,136.15,272.3,415
1670,2025-04-13,LA,Clothing,Jacket,1,126.28,126.28,395
1698,2024-12-14,NY,Electronics,Phone Case,3,16.6,49.8,494
214,2025-04-05,SF,Toys,Puzzle,1,15.47,15.47,228
479,2025-11-08,NY,Grocery,Snack Box,5,8.65,43.25,335
900,2024-08-19,NY,Home,Blender,2,42.26,84.52,368
1357,2024-10-03,LA,Home,Cookware Set,3,87.88,263.64,299
2742,2025-12-11,LA,Clothing,T-Shirt,1,18.74,18.74,89
1371,2024-11-19,SF,Electronics,Phone Case,1,13.87,13.87,123
1966,2025-10-24,SF,Grocery,Snack Box,2,9.71,19.42,403
1232,2025-11-07,SF,Home,Blender,1,40.7,40.7,109
329,2025-04-17,LA,Grocery,Coffee Beans,2,14.76,29.52,225
1773,2025-12-14,NY,Toys,Puzzle,4,18.38,73.52,213
928,2024-12-12,LA,Clothing,Jacket,1,123.35,123.35,202
750,2024-04-01,CHI,Toys,Puzzle,1,20.61,20.61,434
1021,2025-12-04,SF,Electronics,Headphones,3,36.43,109.29,32
2775,2025-07-10,NY,Electronics,Phone Case,1,16.33,16.33,483
728,2024-11-22,NY,Electronics,Laptop,4,869.65,3478.6,171
1954,2024-10-02,SF,Toys,Board Game,1,24.53,24.53,246
427,2025-12-26,LA,Toys,Action Figure,1,13.37,13.37,84
1356,2024-02-19,NY,Electronics,Laptop,1,1003.5,1003.5,136
1037,2025-12-21,LA,Toys,Action Figure,2,10.33,20.66,4
1022,2024-01-30,LA,Home,Lamp,1,30.48,30.48,468
1554,2024-11-24,LA,Electronics,Headphones,2,41.66,83.32,159
448,2024-11-24,SF,Clothing,T-Shirt,3,18.8,56.4,374
983,2024-04-30,SF,Grocery,Coffee Beans,1,14.03,14.03,81
2460,2025-07-14,LA,Grocery,Snack Box,1,10.31,10.31,261
1256,2025-12-25,NY,Electronics,Phone Case,1,16.06,16.06,104
276,2024-08-11,NY,Electronics,Laptop,,833.7,833.7,217
1731,2025-12-04,SF,Home,Blender,2,47.91,95.82,315
885,2024-11-06,NY,Clothing,Jeans,1,56.73,56.73,390
2066,2024-11-28,NY,Toys,Action Figure,4,12.45,49.8,440
2702,2024-04-26,LA,Grocery,Olive Oil,3,23.66,70.98,313
611,2024-07-07,LA,Grocery,Snack Box,2,11.4,22.8,373
2547,2024-10-31,CHI,Grocery,Snack Box,2,10.79,21.58,473
1487,2025-06-04,NY,Home,Blender,2,39.55,79.1,307
867,2024-03-21,NY,Clothing,Jeans,1,48.82,48.82,40
1582,2025-04-06,CHI,Toys,Action Figure,1,12.87,12.87,365
475,2025-11-27,NY,Home,Lamp,1,26.66,26.66,153
1560,2024-02-02,LA,Grocery,Coffee Beans,2,12.98,25.96,244
2874,2025-01-20,NY,Toys,Action Figure,4,10.86,43.44,442
494,2025-11-16,SF,Grocery,Snack Box,2,10.23,20.46,266
1177,2025-11-13,CHI,Clothing,Jacket,1,125.44,125.44,348
2724,2024-12-22,SF,Toys,Board Game,2,28.25,56.5,233
844,2024-01-26,LA,Electronics,Headphones,1,42.14,42.14,229
1702,2025-11-04,LA,Grocery,Olive Oil,2,22.26,44.52,326
598,2024-12-08,SF,Grocery,Coffee Beans,2,13.27,26.54,242
1050,2025-12-11,NY,Electronics,Headphones,4,38.53,154.12,401
874,2024-11-17,NY,Clothing,Jacket,1,110.19,110.19,239
732,2025-12-22,SF,Grocery,Olive Oil,1,22.33,22.33,294
2474,2024-07-26,CHI,Clothing,T-Shirt,3,20.4,61.2,250
2756,2024-07-06,SF,Clothing,Jeans,1,56.93,56.93,162
2433,2024-12-10,LA,Electronics,Headphones,3,42.0,126.0,497
1648,2025-06-12,,Clothing,Jacket,1,125.85,125.85,400
1999,2025-11-23,SF,Grocery,Olive Oil,3,19.74,59.22,17
1662,2025-10-19,CHI,Grocery,Snack Box,1,11.3,11.3,413
476,2024-12-11,CHI,Home,Lamp,2,32.05,64.1,455
292,2025-11-07,LA,Clothing,T-Shirt,2,18.61,37.22,246
110,2025-03-28,LA,Grocery,Olive Oil,2,22.81,45.62,137
1102,2024-04-17,SF,Grocery,Coffee Beans,1,16.08,16.08,210
2397,2024-12-05,CHI,Grocery,Snack Box,2,10.89,21.78,137
1712,2024-04-25,CHI,Home,Blender,4,43.4,173.6,300
1953,2024-01-21,CHI,Electronics,Laptop,1,919.35,919.35,466
897,2025-11-22,LA,Grocery,Coffee Beans,1,15.29,15.29,173
1309,2025-11-21,CHI,Toys,Board Game,1,25.0,25.0,135
1194,2024-10-02,LA,Clothing,Jacket,2,109.34,218.68,366
77,2024-04-27,LA,Home,Lamp,2,27.01,54.02,494
1524,2025-10-03,CHI,Electronics,Headphones,2,44.63,89.26,72
153,2025-11-28,LA,Grocery,Snack Box,2,9.38,18.76,221
1233,2025-12-12,SF,Home,Lamp,2,28.02,56.04,156
1094,2024-11-10,CHI,Grocery,Olive Oil,1,21.86,21.86,419
2525,2024-02-28,SF,Clothing,T-Shirt,1,21.41,21.41,109
2591,2024-12-20,NY,Toys,Puzzle,2,16.1,32.2,411
1537,2024-09-03,CHI,Toys,Action Figure,3,11.29,33.87,397
2536,2024-12-04,LA,Home,Blender,1,44.12,44.12,374
665,2024-03-28,CHI,Grocery,Snack Box,1,8.65,8.65,397
234,2025-11-27,SF,Electronics,Laptop,4,1020.25,4081.0,479
910,2024-09-21,SF,Electronics,Headphones,1,35.91,35.91,338
2952,2025-12-22,NY,Electronics,Phone Case,2,14.78,29.56,199
821,2025-12-21,CHI,Toys,Action Figure,4,12.98,51.92,361
407,2024-11-02,LA,Toys,Board Game,4,23.9,95.6,332
2239,2025-08-03,LA,Electronics,Laptop,1,814.08,814.08,380
661,2024-08-20,NY,Toys,Action Figure,1,13.55,13.55,325
1625,2024-12-01,LA,Home,Cookware Set,1,79.27,79.27,451
1328,2024-11-24,CHI,Home,Blender,4,41.49,165.96,395
465,2025-11-04,LA,Home,Cookware Set,1,79.9,79.9,151
2485,2024-07-24,LA,Grocery,Snack Box,1,10.55,10.55,455
1542,2024-07-19,LA,Home,Blender,5,50.85,254.25,3
210,2024-11-11,SF,Toys,Puzzle,1,20.67,20.67,157
1437,2025-07-19,CHI,Grocery,Olive Oil,3,23.2,69.6,393
1335,2024-12-04,LA,Electronics,Phone Case,2,12.85,25.7,16
2984,2024-09-29,CHI,Home,Blender,2,38.37,76.74,422
990,2025-12-14,CHI,Electronics,Phone Case,1,16.9,16.9,454
2227,2024-10-26,LA,Toys,Puzzle,,19.56,58.68,383
131,2025-12-17,SF,Clothing,Jeans,2,56.19,112.38,12
2182,2025-02-06,SF,Home,Lamp,1,31.56,31.56,8
157,2024-12-28,CHI,Grocery,Snack Box,1,9.49,9.49,445
2876,2024-11-28,SF,Clothing,Jacket,1,103.17,103.17,32
429,2024-12-23,NY,Toys,Board Game,2,26.74,53.48,221
2114,2024-11-07,SF,Home,Blender,2,42.16,84.32,100
1043,2025-05-22,NY,Toys,Action Figure,2,10.64,21.28,453
753,2024-07-11,SF,Grocery,Coffee Beans,2,14.68,29.36,431
638,2024-11-16,CHI,Clothing,T-Shirt,1,21.14,21.14,287
92,2024-05-09,CHI,Electronics,Headphones,2,40.64,81.28,53
1860,2024-03-12,NY,Home,Lamp,2,28.54,57.08,269
2025,2024-04-04,CHI,Grocery,Olive Oil,1,23.88,23.88,413
1684,2025-11-15,LA,Clothing,T-Shirt,5,22.62,113.1,187
1456,2024-07-02,NY,Home,Cookware Set,3,89.1,267.3,226
561,2024-05-17,NY,Clothing,T-Shirt,2,17.77,35.54,457
2017,2025-12-25,NY,Electronics,Laptop,4,909.52,3638.08,255
456,2025-10-29,NY,Clothing,Jacket,1,110.1,110.1,443
1514,2024-12-07,NY,Grocery,Olive Oil,2,23.88,47.76,136
1384,2025-03-17,NY,Toys,Board Game,3,23.08,69.24,100
1236,2024-12-17,SF,Toys,Board Game,2,21.81,43.62,372
1266,2024-12-05,LA,Electronics,Headphones,5,40.93,204.65,393
980,2025-12-26,SF,Electronics,Phone Case,2,13.77,27.54,394
1900,2024-09-18,CHI,Toys,Board Game,1,25.0,25.0,386
2455,2024-11-03,SF,Grocery,Coffee Beans,2,12.66,25.32,465
2001,2024-11-12,SF,Toys,Action Figure,1,13.11,13.11,108
2148,2024-08-21,LA,Clothing,Jeans,5,56.02,280.1,167
733,2024-12-12,CHI,Clothing,T-Shirt,2,17.43,34.86,26
2739,2025-10-11,LA,Grocery,Olive Oil,1,23.42,23.42,385
2867,2025-12-04,CHI,Toys,Action Figure,2,12.54,25.08,85
902,2024-11-05,SF,Clothing,Jeans,2,59.88,119.76,222
2054,2024-07-11,LA,Clothing,Jacket,1,107.25,107.25,251
1573,2024-05-16,SF,Electronics,Laptop,3,799.7,2399.1,460
2398,2024-12-08,NY,Clothing,T-Shirt,4,17.85,71.4,231
88,2025-03-11,SF,Grocery,Olive Oil,2,21.82,43.64,181
1832,2024-11-22,CHI,Grocery,Snack Box,2,11.38,22.76,184
1975,2025-11-05,SF,Toys,Board Game,1,23.89,23.89,31
675,2025-11-06,SF,Electronics,Headphones,1,38.66,38.66,443
2396,2025-11-26,NY,Home,Cookware Set,3,74.55,223.65,50
206,2024-12-17,CHI,Home,Blender,1,38.84,38.84,418
447,2025-12-13,NY,Home,Lamp,3,28.3,84.9,498
1348,2025-12-06,SF,Electronics,Laptop,5,899.64,4498.2,303
1650,2024-11-18,CHI,Home,Lamp,3,32.04,96.12,158
2606,2024-07-08,CHI,Grocery,Snack Box,1,9.45,9.45,243
350,2024-12-08,SF,Toys,Action Figure,2,10.8,21.6,87
1569,2024-01-01,LA,Clothing,Jeans,1,54.32,54.32,453
2223,2024-04-28,SF,Clothing,T-Shirt,1,22.75,22.75,36
1515,2024-08-15,SF,Grocery,Olive Oil,2,21.19,42.38,248
484,2024-04-23,CHI,Clothing,T-Shirt,1,17.08,17.08,77
2412,2025-07-22,CHI,Clothing,Jacket,2,120.79,241.58,177
998,2025-08-02,LA,Home,Blender,5,49.12,245.6,180
1640,2025-09-04,NY,Toys,Board Game,2,22.0,44.0,298
28,2024-12-05,CHI,Toys,Puzzle,4,17.13,68.52,94
914,2024-11-16,SF,Electronics,Headphones,3,41.2,123.6,427
1415,2025-11-05,SF,Clothing,Jacket,2,127.51,255.02,67
726,2024-12-24,SF,Grocery,Coffee Beans,4,15.26,61.04,398
693,2025-08-31,NY,Home,Lamp,3,31.0,93.0,267
392,2024-12-01,LA,Clothing,Jacket,3,134.42,403.26,278
462,2025-09-06,SF,Clothing,Jacket,4,129.56,518.24,349
2690,2025-01-20,CHI,Toys,Board Game,2,25.66,51.32,135
2256,2024-02-28,LA,Home,Cookware Set,2,94.38,188.76,467
1063,2024-01-07,NY,Home,Cookware Set,2,81.84,163.68,184
848,2025-01-13,NY,Home,Lamp,4,26.83,107.32,146
1258,2024-01-22,NY,Grocery,Snack Box,2,9.3,18.6,279
1809,2024-01-21,SF,Toys,Puzzle,2,18.39,36.78,454
1960,2024-11-18,NY,Electronics,Headphones,1,41.23,41.23,399
2471,2024-01-24,NY,Grocery,Coffee Beans,1,12.45,12.45,213
1006,2024-02-11,NY,Toys,Board Game,2,22.16,44.32,191
1906,2024-10-08,CHI,Grocery,Olive Oil,1,19.16,19.16,411
91,2024-01-15,LA,Clothing,Jeans,1,50.5,50.5,141
1932,2024-07-13,SF,Grocery,Coffee Beans,2,15.27,30.54,365
2339,2025-08-31,SF,Electronics,Laptop,1,896.09,896.09,414
497,2024-12-11,LA,Clothing,Jacket,4,132.56,530.24,170
95,2024-11-07,NY,Electronics,Headphones,2,35.79,71.58,128
931,2024-01-15,CHI,Electronics,Laptop,2,810.93,1621.86,396
1245,2024-08-03,NY,Electronics,Phone Case,5,17.16,85.8,333
623,2025-09-19,SF,Home,Blender,1,43.95,43.95,146
2727,2025-12-20,CHI,Grocery,Snack Box,4,11.4,45.6,392
2395,2025-11-15,CHI,Clothing,T-Shirt,1,21.7,21.7,234
2270,2024-03-17,LA,Home,Blender,1,41.11,41.11,14
2428,2024-12-31,NY,Toys,Action Figure,4,13.03,52.12,6
2562,2025-08-07,NY,Clothing,T-Shirt,1,17.62,17.62,354
1447,2024-12-10,NY,Toys,Board Game,3,21.41,64.23,31
563,2025-11-08,SF,Grocery,Snack Box,3,8.56,25.68,485
459,2025-11-24,CHI,Home,Lamp,2,27.77,55.54,300
474,2025-10-03,LA,Home,Cookware Set,2,77.11,154.22,356
1243,2025-12-26,SF,Grocery,Olive Oil,1,20.7,20.7,283
1134,2025-01-18,CHI,Clothing,T-Shirt,2,17.08,34.16,482
794,2025-11-14,CHI,Electronics,Laptop,3,796.91,2390.73,482
295,2024-11-11,SF,Home,Lamp,2,29.7,59.4,185
1137,2025-01-12,CHI,Home,Cookware Set,2,90.33,180.66,475
1208,2024-05-19,NY,Electronics,Laptop,4,947.8,3791.2,208
1981,2025-03-13,SF,Clothing,Jeans,4,59.94,239.76,470
2818,2024-04-11,CHI,Electronics,Headphones,2,35.28,70.56,391
986,2025-02-28,LA,Clothing,T-Shirt,3,18.6,55.8,78
450,2025-06-11,NY,Toys,Puzzle,3,19.98,59.94,160
271,2025-04-27,LA,Grocery,Olive Oil,2,21.44,42.88,391
1201,2025-07-18,CHI,Home,Cookware Set,3,89.53,268.59,245
2069,2024-12-23,LA,Electronics,Headphones,2,39.6,79.2,114
97,2025-09-16,NY,Grocery,Olive Oil,2,20.72,41.44,486
243,2024-12-01,SF,Toys,Board Game,2,25.8,51.6,84
1789,2025-10-13,LA,Toys,Puzzle,5,16.65,83.25,233
2360,2024-10-27,LA,Toys,Action Figure,1,12.95,12.95,251
1221,2024-05-01,CHI,Clothing,Jeans,5,62.59,312.95,410
1831,2024-11-22,SF,Toys,Board Game,2,28.58,57.16,358
1558,2025-12-20,CHI,Grocery,Olive Oil,2,19.73,39.46,178
1465,2024-10-24,NY,Home,Cookware Set,1,73.04,73.04,55
2143,2025-08-16,LA,Grocery,Olive Oil,3,19.66,58.98,76
823,2025-08-12,NY,Toys,Action Figure,2,12.71,25.42,318
2383,2024-10-12,CHI,Toys,Board Game,3,21.28,63.84,225
2501,2025-07-16,SF,Clothing,T-Shirt,1,22.59,22.59,163
1941,2024-12-11,SF,Electronics,Phone Case,1,15.3,-15.3,146
1329,2024-05-27,NY,Home,Cookware Set,1,73.57,73.57,57
55,2025-11-24,SF,Toys,Board Game,4,28.37,113.48,260
1656,2025-11-21,SF,Toys,Board Game,2,23.35,46.7,142
1671,2025-11-07,SF,Grocery,Olive Oil,3,24.6,73.8,93
275,2025-12-22,SF,Electronics,Laptop,2,800.62,1601.24,371
2950,2024-05-03,LA,Clothing,T-Shirt,2,21.9,43.8,94
2247,2025-12-25,SF,Grocery,Olive Oil,1,23.44,23.44,71
2509,2024-11-11,CHI,Clothing,Jeans,1,60.88,60.88,340
1562,2024-06-11,SF,Electronics,Phone Case,4,14.36,57.44,173
1606,2024-12-26,LA,Clothing,Jacket,2,137.24,274.48,215
2200,2024-07-09,LA,Clothing,Jeans,2,60.39,120.78,350
1736,2025-01-07,SF,Grocery,Olive Oil,3,23.63,70.89,221
1365,2024-12-06,SF,Toys,Puzzle,3,18.07,54.21,488
2096,2025-06-03,NY,Grocery,Coffee Beans,2,13.22,26.44,23
1072,2024-08-02,CHI,Clothing,Jacket,4,136.86,547.44,405
1106,2024-11-20,NY,Toys,Board Game,1,24.78,24.78,91
1617,2024-09-07,NY,Grocery,Olive Oil,4,24.46,97.84,4
2418,2024-09-14,LA,Toys,Action Figure,2,10.9,21.8,281
1162,2024-05-06,CHI,Home,Cookware Set,4,84.4,337.6,47
2322,2025-12-20,NY,Electronics,Laptop,1,802.11,802.11,218
205,2025-11-03,CHI,Clothing,Jacket,2,118.73,237.46,19
2657,2025-07-07,CHI,Electronics,Laptop,2,895.27,1790.54,135
1654,2024-11-11,CHI,Clothing,Jacket,4,120.11,480.44,483
1897,2024-11-03,SF,Clothing,T-Shirt,1,17.1,17.1,232
1121,2024-12-16,SF,Clothing,Jacket,1,117.43,117.43,104
2716,2025-05-14,SF,Home,Lamp,1,32.88,32.88,178
1512,2024-10-03,NY,Electronics,Laptop,1,941.92,941.92,38
684,2024-11-21,NY,Clothing,Jacket,4,135.59,542.36,286
1741,2024-02-28,CHI,Clothing,T-Shirt,2,20.36,40.72,445
2573,2025-11-02,NY,Toys,Action Figure,2,10.86,-21.72,10
58,2025-03-28,LA,Toys,Puzzle,1,18.58,18.58,262
1235,2024-11-02,LA,Home,Blender,1,46.14,46.14,99
1368,2025-02-10,SF,Grocery,Coffee Beans,1,13.39,13.39,28
1611,2025-09-16,NY,Clothing,Jacket,1,103.05,103.05,307
1294,2025-08-05,SF,Toys,Puzzle,4,20.29,81.16,440
235,2025-05-25,CHI,Grocery,Snack Box,3,9.44,28.32,256
2577,2024-12-02,LA,Home,Blender,1,44.54,44.54,117
2542,2024-12-02,,Electronics,Phone Case,3,13.16,39.48,97
1998,2025-12-05,NY,Toys,Board Game,1,23.25,23.25,237
2821,2025-04-22,SF,Grocery,Snack Box,5,9.35,46.75,445
1964,2024-11-03,CHI,Clothing,Jeans,1,49.64,49.64,70
488,2024-04-05,SF,Home,Lamp,1,34.1,34.1,94
310,2024-11-18,NY,Grocery,Snack Box,1,10.47,10.47,493
163,2024-11-28,NY,Toys,Action Figure,1,11.43,11.43,453
817,2025-04-26,NY,Grocery,Coffee Beans,1,13.65,13.65,218
981,2025-12-07,NY,Electronics,Phone Case,1,13.95,13.95,362
1892,2025-11-09,LA,Toys,Board Game,2,28.68,57.36,379
2718,2024-07-05,LA,Clothing,Jacket,2,134.8,269.6,279
319,2024-04-01,NY,Grocery,Snack Box,1,10.04,10.04,306
1764,2025-07-28,CHI,Electronics,Laptop,1,771.44,-771.44,157
2915,2025-08-26,LA,Home,Lamp,2,27.05,54.1,331
1076,2024-11-09,CHI,Clothing,Jeans,1,60.99,60.99,456
2607,2024-11-13,SF,Home,Blender,1,40.41,40.41,278
842,2024-12-21,SF,Toys,Board Game,4,28.36,113.44,243
908,2024-08-29,NY,Home,Cookware Set,2,76.34,152.68,77
1049,2025-10-02,NY,Electronics,Phone Case,3,15.54,46.62,44
1128,2024-06-17,LA,Grocery,Coffee Beans,2,13.69,27.38,218
2306,2025-07-13,SF,Grocery,Coffee Beans,4,15.32,61.28,156
1036,2024-11-06,LA,Home,Blender,2,39.46,78.92,120
1887,2025-04-23,SF,Home,Lamp,2,27.07,54.14,76
2993,2024-12-19,LA,Electronics,Laptop,2,815.22,1630.44,6
2973,2024-02-02,NY,Electronics,Headphones,2,34.37,68.74,233
830,2025-04-07,NY,Grocery,Snack Box,4,10.98,43.92,97
344,2024-12-26,CHI,Toys,Puzzle,1,17.42,17.42,317
800,2024-12-25,LA,Clothing,Jeans,2,50.77,101.54,9
1909,2025-01-31,LA,Electronics,Headphones,1,39.79,39.79,396
1459,2025-11-05,NY,Clothing,Jeans,1,59.39,59.39,120
2303,2025-07-12,NY,Home,Blender,4,49.72,198.88,121
2371,2025-05-07,LA,Grocery,Coffee Beans,5,13.19,65.95,429
1045,2025-12-07,CHI,Grocery,Coffee Beans,1,16.06,16.06,491
757,2025-08-14,LA,Home,Blender,2,40.76,81.52,365
620,2025-05-18,,Home,Lamp,2,30.32,60.64,154
1914,2024-11-03,LA,Toys,Puzzle,4,20.26,81.04,341
2440,2025-05-05,LA,Home,Blender,4,48.76,195.04,367
2692,2025-11-27,SF,Grocery,Snack Box,2,10.16,20.32,84
2740,2025-07-25,CHI,Home,Cookware Set,1,96.53,96.53,131
1012,2024-10-11,LA,Grocery,Coffee Beans,4,15.92,63.68,363
2891,2024-07-16,SF,Clothing,Jacket,3,108.97,326.91,436
2796,2025-11-04,NY,Clothing,Jeans,1,53.66,53.66,171
1195,2025-11-11,CHI,Home,Cookware Set,3,89.01,267.03,195
723,2024-11-11,SF,Grocery,Olive Oil,1,19.94,19.94,364
136,2025-05-08,SF,Grocery,Olive Oil,,24.18,24.18,383
2304,2025-06-09,CHI,Home,Cookware Set,2,90.15,180.3,462
2676,2024-12-01,CHI,Home,Blender,5,43.73,218.65,189
431,2025-08-08,CHI,Home,Lamp,1,27.64,27.64,79
2583,2024-12-21,SF,Toys,Board Game,2,27.07,54.14,128
927,2025-04-07,LA,Grocery,Snack Box,4,9.73,38.92,134
2595,2025-11-15,NY,Home,Cookware Set,3,86.35,259.05,442
2903,2025-08-28,LA,Electronics,Phone Case,2,16.58,33.16,134
2857,2024-08-11,CHI,Toys,Puzzle,,16.05,32.1,370
2072,2024-12-18,LA,Home,Cookware Set,2,85.94,171.88,337
2120,2025-07-19,NY,Electronics,Laptop,4,1024.4,4097.6,6
2760,2025-12-20,SF,Toys,Puzzle,5,20.06,100.3,376
2402,2025-10-09,SF,Grocery,Coffee Beans,1,15.84,15.84,210
2463,2024-11-02,SF,Home,Cookware Set,4,75.5,302.0,46
1677,2024-11-04,CHI,Clothing,Jacket,3,134.88,404.64,380
159,2025-07-23,SF,Toys,Board Game,1,27.6,27.6,294
2337,2025-11-08,CHI,Toys,Puzzle,1,15.54,15.54,107
1969,2025-11-11,CHI,Home,Blender,2,46.41,92.82,102
415,2025-08-04,LA,Grocery,Coffee Beans,1,14.85,14.85,429
1904,2025-12-21,CHI,Grocery,Olive Oil,1,18.93,18.93,111
2638,2025-11-14,SF,Electronics,Laptop,2,1022.22,2044.44,423
2752,2024-02-25,LA,Electronics,Laptop,1,834.35,834.35,423
2482,2025-11-20,LA,Home,Cookware Set,1,86.4,86.4,52
2305,2024-01-23,SF,Clothing,T-Shirt,2,17.5,35.0,476
1621,2025-08-16,NY,Electronics,Headphones,1,35.75,35.75,370
2316,2025-08-17,CHI,Toys,Action Figure,4,10.59,42.36,94
145,2025-11-21,NY,Toys,Action Figure,1,10.88,10.88,26
2738,2024-11-27,NY,Grocery,Snack Box,2,9.32,18.64,31
2951,2025-08-11,NY,Clothing,Jeans,4,53.52,214.08,315
2275,2025-09-22,CHI,Home,Blender,1,41.62,41.62,490
1190,2024-12-26,LA,Grocery,Olive Oil,2,23.29,46.58,353
2130,2024-02-17,NY,Toys,Action Figure,5,11.74,58.7,60
955,2025-02-01,CHI,Electronics,Laptop,2,903.42,1806.84,47
2342,2025-11-19,CHI,Home,Lamp,1,29.31,29.31,401
2089,2024-06-17,SF,Grocery,Coffee Beans,1,15.0,15.0,16
1131,2024-03-26,SF,Clothing,Jeans,1,47.08,47.08,305
1820,2024-05-11,NY,Home,Cookware Set,1,95.09,95.09,125
1375,2025-09-29,SF,Electronics,Headphones,4,36.22,144.88,437
114,2024-09-06,LA,Home,Lamp,5,33.01,165.05,197
918,2025-10-22,NY,Toys,Puzzle,1,17.29,17.29,431
2652,2024-11-19,NY,Home,Cookware Set,1,85.86,85.86,406
1286,2025-11-21,NY,Toys,Puzzle,1,17.22,17.22,170
2513,2024-01-28,LA,Clothing,Jacket,1,129.92,129.92,295
2177,2025-03-12,LA,Toys,Puzzle,2,19.01,38.02,448
1638,2024-09-06,CHI,Clothing,Jacket,1,112.9,112.9,238
2310,2025-10-25,LA,Electronics,Laptop,1,925.83,925.83,262
559,2024-05-01,CHI,Clothing,T-Shirt,2,17.94,35.88,416
1688,2025-07-03,NY,Electronics,Laptop,2,890.4,1780.8,160
2684,2025-07-10,NY,Grocery,Coffee Beans,1,13.38,13.38,147
878,2025-11-19,NY,Home,Blender,2,38.42,76.84,203
1563,2025-04-23,NY,Electronics,Headphones,1,44.96,44.96,225
2389,2025-09-13,NY,Grocery,Snack Box,1,10.37,10.37,271
2207,2025-05-14,SF,Grocery,Olive Oil,1,18.8,18.8,423
2943,2024-05-14,CHI,Toys,Action Figure,3,13.43,40.29,387
74,2025-11-16,NY,Home,Lamp,1,32.35,32.35,384
2385,2025-02-06,SF,Home,Blender,4,39.25,157.0,445
2991,2025-11-05,SF,Toys,Puzzle,5,19.49,97.45,298
1695,2024-12-18,LA,Toys,Action Figure,2,10.24,20.48,322
1392,2024-03-29,LA,Grocery,Snack Box,2,11.38,22.76,376
966,2024-04-24,LA,Home,Blender,1,39.94,39.94,440
467,2024-11-10,CHI,Home,Cookware Set,1,74.53,74.53,404
351,2025-07-16,NY,Toys,Puzzle,3,19.31,57.93,138
1811,2025-11-15,LA,Clothing,T-Shirt,3,22.96,68.88,493
311,2025-02-11,SF,Clothing,Jacket,3,107.19,321.57,84
2745,2024-08-30,CHI,Clothing,T-Shirt,1,17.19,17.19,370
1187,2025-11-03,NY,Clothing,Jacket,1,109.42,109.42,260
2366,2024-12-09,SF,Electronics,Laptop,1,858.24,858.24,219
2678,2024-11-10,SF,Home,Cookware Set,2,74.62,149.24,242
1280,2024-08-12,NY,Clothing,Jacket,2,109.63,219.26,419
2645,2024-01-10,SF,Grocery,Olive Oil,2,23.13,46.26,454
2222,2024-12-12,LA,Electronics,Headphones,1,45.19,45.19,301
971,2025-09-18,CHI,Toys,Action Figure,2,11.95,23.9,119
2751,2025-11-18,NY,Home,Cookware Set,1,82.64,82.64,243
2040,2024-03-22,SF,Home,Cookware Set,4,91.5,366.0,465
296,2025-04-25,SF,Grocery,Olive Oil,3,21.78,65.34,469
1485,2024-12-15,LA,Grocery,Olive Oil,1,19.36,19.36,454
943,2025-11-02,LA,Clothing,Jacket,2,132.71,265.42,94
2057,2025-12-12,SF,Clothing,Jeans,2,59.44,118.88,330
483,2024-12-07,CHI,Grocery,Coffee Beans,2,13.4,26.8,170
2971,2025-04-04,NY,Grocery,Coffee Beans,1,13.28,13.28,244
2018,2024-04-28,CHI,Grocery,Coffee Beans,2,14.14,28.28,288
2242,2024-11-11,SF,Grocery,Snack Box,2,9.11,18.22,214
1912,2025-01-12,NY,Toys,Board Game,4,26.56,106.24,215
48,2025-02-25,LA,Toys,Board Game,4,22.6,90.4,137
1713,2024-11-03,SF,Clothing,Jacket,3,126.89,380.67,124
1216,2024-04-13,LA,Home,Cookware Set,,77.0,77.0,44
2030,2025-07-24,CHI,Clothing,Jacket,3,135.62,406.86,165
2435,2025-12-16,SF,Electronics,Headphones,2,39.14,78.28,33
849,2025-12-24,CHI,Home,Lamp,2,28.27,56.54,412
640,2025-11-15,SF,Toys,Action Figure,2,13.32,26.64,420
2648,2025-12-10,CHI,Toys,Puzzle,2,18.64,37.28,131
697,2025-08-22,LA,Toys,Board Game,1,26.67,26.67,202
1683,2025-01-15,LA,Grocery,Coffee Beans,2,15.54,31.08,215
741,2024-05-10,CHI,Clothing,Jeans,2,59.42,118.84,419
2336,2024-12-12,,Electronics,Phone Case,2,13.36,26.72,357
2341,2024-12-09,LA,Grocery,Snack Box,2,9.8,19.6,8
1816,2025-11-10,CHI,Electronics,Laptop,1,913.84,913.84,103
2766,2024-10-02,SF,Clothing,Jeans,1,62.91,62.91,230
